"FAR"; "On December 30, Year 1, Chang Co. sold a machine to Door Co. in exchange for a non-interest bearing note requiring ten annual payments of $10,000. Door made the first payment on December 30, Year 1. The market interest rate for similar notes at date of issuance was 8%. Information on present value factors is as follows:\n\ntable(table table-bordered).\n|_.Period|_.Present value of $1 at 8%|_.Present value of ordinary annuity of $1 at 8%|\n|9|0.50|6.25|\n|10|0.46|6.71|\nIn its December 31, Year 1 balance sheet, what amount should Chang report as note receivable?"; "$45,000"; "$46,000"; "$62,500"; "$67,100"; 3; "BECKER 00394"; "PVAL";
"FAR"; "Last year, Katt Co. reduced the carrying amount of its long-lived assets used in operations from $120,000 to $100,000, in connection with its annual impairment review. During the current year, Katt determined that the fair value of the same assets had increased to $130,000. What amount should Katt record as restoration of previously recognized impairment loss in the current year's financial statements under U.S. GAAP?"; "$0"; "$10,000"; "$20,000"; "$30,000"; 1; "2010 AICPA Released Question"; "LTAS";
"FAR"; "Northstar Co. acquired a registered trademark for $600,000. The trademark has a remaining legal life of five years, but can be renewed every 10 years for a nominal fee. Northstar expects to renew the trademark indefinitely. What amount of amortization expense should Northstar record for the trademark in the current year?"; "$0"; "$15,000"; "$40,000"; "$120,000"; 1; "2010 AICPA Released Question"; "ITAN";
"FAR"; "Acme Co.'s accounts payable balance at December 31 was $850,000 before necessary year-end adjustments, if any, related to the following information:\nAt December 31, Acme has a $50,000 debit balance in its accounts payable resulting from a payment to a supplier for goods to be manufactured to Acme's specifications. \nGoods shipped F.O.B. destination on December 20 were received and recorded by Acme on January 2, the invoice cost was $45,000.\nIn its December 31 balance sheet, what amount should Acme report as accounts payable?"; "$850,000"; "$895,000"; "$900,000"; "$945,000"; 3; "2010 AICPA Released Question"; "BALS";
"FAR"; "On September 30, World Co. borrowed $1,000,000 on a 9% note payable. World paid the first of four quarterly payments of $264,200 when due on December 30. In its December 31 balance sheet, what amount should World report as note payable?"; "$735,800"; "$750,000"; "$758,300"; "$825,800"; 3; "2010 AICPA Released Question"; "LTLS";
"FAR"; "Finch Co. reported a total asset retirement obligation of $257,000 in last year's financial statements. This year, Finch acquired assets subject to unconditional retirement obligations measured at undiscounted cash flow estimates of $110,000 and discounted cash flow estimates of $68,000. Finch paid $87,000 toward the settlement of previously recorded asset retirement obligations and recorded an accretion expense of $26,000. What amount should Finch report for the asset retirement obligation in this year's balance sheet?"; "$238,000"; "$264,000"; "$280,000"; "$306,000"; 2; "2010 AICPA Released Quesiton"; "BALS";
"FAR"; "Falton Co. had the following first-year amounts related to its $9,000,000 construction contract:\n\ntable(table table-bordered).\n|Actual costs incurred and paid|$2,000,000|\n|Estimated costs to complete|6,000,000|\n|Progress billings|1,800,000|\n|Cash collected|1,500,000|\nWhat amount should Falton recognize as a current liability at year end, using the percentage-ofcompletion method?"; "$0"; "$200,000"; "$250,000"; "$300,000"; 1; "2010 AICPA Released Question"; "LTCC";
"FAR"; "Conlon Co. is the plaintiff in a patent-infringement case. Conlon has a high probability of a favorable outcome, and can reasonably estimate the amount of the settlement. What is the proper accounting treatment of the patent infringement case?"; "A gain contingency for the minimum estimated amount of the settlement"; "A gain contingency for the estimated probable settlement"; "Disclosure in the notes only"; "No reporting is required at this time"; 3; "2010 AICPA Released Question"; "CONT";
"FAR"; "A firm has basic earnings per share of $1.29. If the tax rate is 30%, which of the following securities would be dilutive?"; "Cumulative 8%, $50 par preferred stock"; "Ten percent convertible bonds, issued at par, with each $1,000 bond convertible into 20 shares of common stock"; "Seven percent convertible bonds, issued at par, with each $1,000 bond convertible into 40 shares of common stock"; "Six percent, $100 par cumulative convertible preferred stock, issued at par, with each preferred share convertible into four shares of common stock"; 3; "2010 AICPA Released Question"; "EPSC";
"FAR"; "On which of the following dates is a public entity required to measure the cost of employee services in exchange for an award of equity interests, based on the fair market value of the award?"; "Date of grant"; "Date of restriction lapse"; "Date of vesting"; "Date of exercise"; 1; "2010 AICPA Released Question"; "BENS";
"FAR"; "An entity sponsors a defined benefit pension plan that is underfunded by $800,000. A $500,000 increase in the fair value of plan assets would have which of the following effects on the financial statements of the entity?"; "An increase in the assets of the entity"; "An increase in accumulated other comprehensive income of the entity for the full amount of the  increase in the value of the assets"; "A decrease in accumulated other comprehensive income of the entity for the full amount of the increase in the value of the assets"; "A decrease in the liabilities of the entity"; 4; "2010 AICPA Released Question"; "PENS";
"FAR"; "Neely Co. disclosed in the notes to its financial statements that a significant number of its unsecured trade account receivables are with companies that operate in the same industry. This disclosure is required to inform financial statement users of the existence of:"; "Concentration of credit risk"; "Concentration of market risk"; "Risk of measurement uncertainty"; "Off-balance sheet risk of accounting loss"; 1; "2010 AICPA Released Question"; "SECR";
"FAR"; "Sun Co. was constructing fixed assets that qualified for interest capitalization. Sun had the following outstanding debt issuances during the entire year of construction:\n\n$6,000,000 face value, 8% interest.\n\n$8,000,000 face value, 9% interest.\n\nNone of the borrowings were specified for the construction of the qualified fixed asset. Average expenditures for the year were $1,000,000. What interest rate should Sun use to calculate capitalized interest on the construction?"; "8.00%"; "8.50%"; "8.57%"; "9.00%"; 3; "2010 AICPA Released Question"; "LTCC";
"FAR"; "Bard Co., a calendar-year corporation, reported income before income tax expense of $10,000 and income tax expense of $1,500 in its interim income statement for the first quarter of the year. Bard had income before income tax expense of $20,000 for the second quarter and an estimated effective annual rate of 25%. What amount should Bard report as income tax expense in its interim income statement for the second quarter?"; "$3,500"; "$5,000"; "$6,000"; "$7,500"; 3; "2010 AICPA Released Question"; "ITAX";
"FAR"; "On January 2 of the current year, LTTI Co. entered into a three-year, non-cancelable contract to buy up to 1 million units of a product each year at $.10 per unit with a minimum annual guarantee purchase of 200,000 units. At year end, LTTI had only purchased 80,000 units and decided to cancel sales of the product. What amount should LTTI report as a loss related to the purchase commitment as of December 31 of the current year?"; "$0"; "$8,000"; "$12,000"; "$52,000"; 4; "2010 AICPA Released Question"; "MISF";
"FAR"; "In Soan County's general fund statement of revenues, expenditures, and changes in fund balances, which of the following has an effect on the excess of revenues over expenditures?"; "Purchase of fixed assets"; "Payment to a debt-service fund"; "Special items"; "Proceeds from the sale of capital assets"; 1; "2010 AICPA Released Question"; "GOVT";
"FAR"; "How should state appropriations to a state university choosing to report as engaged only in business-type activities be reported in its statement of revenues, expenses, and changes in net assets?"; "Operating revenues"; "Nonoperating revenues"; "Capital contributions"; "Other financing sources"; 2; "2010 AICPA Released Question"; "GOVT";
"FAR"; "What is the major difference between an exchange transaction and a non-exchange transaction for governmental units?"; "The relationship between the amount of value given and received"; "Time requirements and whether the transaction is required by law"; "Purpose restrictions placed upon fund balances"; "Whether resources acquired can be further exchanged"; 1; "2010 AICPA Released Question"; "GOVT";
"FAR"; "A nongovernmental not-for-profit animal shelter receives contributed services from the following individuals valued at their normal billing rate:\n\ntable(table table-bordered).\n|Veterinarian provides volunteer animal care|$8,000|\n|Board members volunteer to prepare books for audit|4,500|\n|Registered nurse volunteers as receptionist|3,000|\n|Teacher provides volunteer dog walking|2,000|\nWhat amount should the shelter record as contribution revenue?"; "$8,000"; "$11,000"; "$12,500"; "$14,500"; 3; "2010 AICPA Released Question"; "NFPR";
"FAR"; "Whitestone, a nongovernmental not-for-profit organization, received a contribution in December, Year 1. The donor restricted use of the contribution until March, Year 2. How should Whitestone record the contribution?"; "Footnote the contribution in Year 1 and record as income when it becomes available in Year 2"; "No entry required in Year 1 and record as income in Year 2 when it becomes available"; "Report as income in Year 1"; "Report as deferred income in Year 1"; 3; "2010 AICPA Released Question"; "NFPR";
"FAR"; "A nongovernmental, not-for-profit organization received the following donations of corporate stock during the year:\n\ntable(table table-bordered).\n||_.Donation 1|_.Donation 2|\n|Number of Shares|2,000|3,000|\n|Adjusted Basis|$8,000|$5,500|\n|Fair market value at time of donation|8,500|6,000|\n|Fair market value at year end|10,000|4,000|\nWhat net value of investments will the organization report at the end of the year?"; "$12,000"; "$13,500"; "$14,000"; "$14,500"; 3; "2010 AICPA Released Question"; "NFPR";
"FAR"; "According to the FASB conceptual framework, which of the following correctly pairs a primary qualitative characteristic of accounting information with one of its components?"; "Relevance and Timeliness"; "Relevance and Verifiability"; "Reliability and Predictive Value"; "Reliability and Feedback Value"; 1; "2010 AICPA Released Question"; "FWRK";
"FAR"; "Which of the following is included in other comprehensive income?"; "Unrealized holding gains and losses on trading securities"; "Unrealized holding gains and losses that result from a debt security being transferred into the held-to-maturity category from the available-for-sale category"; "Foreign currency translation adjustments"; "The difference between the accumulated benefit obligation and the fair value of pension plan assets"; 3; "2010 AICPA Released Question"; "INCS";
"FAR"; "Which of the following transactions should be classified as investing activities on an entity's statement of cash flows?"; "Increase in accounts receivable"; "Sale of property, plant and equipment"; "Payment of cash dividend to the shareholders"; "Issuance of common stock to the shareholders"; 2; "2010 AICPA Released Question"; "SCFL";
"FAR"; "A company provides the following information:\n\ntable(table table-bordered).\n|_.Cash receipts from customers|_.Year 1|_.Year 2|_.Year 3|\n|From Year 1 sales|$95,000|$120,000||\n|From Year 2 sales||$200,000|$75,000|\n|From Year 3 sales||$50,000|$225,000|\nWhat is the accrual-based revenue for Year 2?"; "$200,000"; "$275,000"; "$320,000"; "$370,000"; 2; "2010 AICPA Released Question"; "INCS";
"FAR"; "Milton Co. pledged some of its accounts receivable to Good Neighbor Financing Corporation in return for a loan. Which of the following statements is correct?"; "Good Neighbor Financing cannot take title to the receivables if Milton does not repay the loan. Title can only be taken if the receivables are factored"; "Good Neighbor Financing will assume the responsibility of collecting the receivables"; "Milton will retain control of the receivables"; "Good Neighbor Financing will take title to the receivables, and will return title to Milton after the loan is paid"; 3; "2010 AICPA Released Question"; "ACCR";
"FAR"; "On April 1, Aloe, Inc. factored $80,000 of its accounts receivable without recourse. The factor retained 10% of the accounts receivable as an allowance for sales returns and charged a 5% commission on the gross amount of the factored receivables. What amount of cash did Aloe receive from the factored receivables?"; "$68,000"; "$68,400"; "$72,000"; "$76,000"; 1; "2010 AICPA Released Question"; "ACCR";
"FAR"; "What is the appropriate treatment for goods held on consignment?"; "The goods should be included in ending inventory of the consignor"; "The goods should be included in ending inventory of the consignee"; "The goods should be included in cost of goods sold of the consignee only when sold"; "The goods should be included in cost of goods sold of the consignor when transferred to the consignee"; 1; "2010 AICPA Released Question"; "MISF";
"FAR"; "Talton Co. installed new assembly line production equipment at a cost of $185,000. Talton had to rearrange the assembly line and remove a wall to install the equipment. The rearrangement cost $12,000 and the wall removal cost $3,000. The rearrangement did not increase the life of the assembly line but it did make it more efficient. What amount of these costs should be capitalized by Talton?"; "$185,000"; "$188,000"; "$197,000"; "$200,000"; 4; "2010 AICPA Released Question"; "LTAS";
"FAR"; "Newt Co. sold a warehouse and used the proceeds to acquire a new warehouse. The excess of the proceeds over the carrying amount of the warehouse sold should be reported as a(an):"; "Reduction of the cost of the new warehouse"; "Gain from discontinued operations, net of income taxes"; "Part of continuing operations"; "Extraordinary gain, net of taxes"; 3; "2010 AICPA Released Question"; "LTAS";
"FAR"; "When should a long-lived asset be tested for recoverability?"; "When external financial statements are being prepared"; "When events or changes in circumstances indicate that its carrying amount may not be recoverable"; "When the asset's carrying amount is less than its fair value"; "When the asset's fair value has decreased, and the decrease is judged to be permanent"; 2; "2010 AICPA Released Question"; "LTAS";
"FAR"; "A company recently acquired a copyright that now has a remaining legal life of 30 years. The copyright initially had a 38-year useful life assigned to it. An analysis of market trends and consumer habits indicated that the copyrighted material will generate positive cash flows for approximately 25 years. What is the remaining useful life, if any, over which the company can amortize the copyright for accounting purposes?"; "0 years"; "25 years"; "30 years"; "38 years"; 2; "2010 AICPA Released Question"; "ITAN";
"FAR"; "A company reported $6 million of goodwill in last year's statement of financial position. How should the company account for the reported goodwill in the current year?"; "Determine the current year's amortizable amount and report the current-year's amortization expense"; "Determine whether the fair value of the reporting unit is greater than the carrying amount and report a gain on goodwill in the income statement"; "Determine whether the fair value of the reporting unit is less than the carrying amount and report an impairment loss on goodwill in the income statement"; "Determine whether the fair value of the reporting unit is greater than the carrying amount and report the recovery of any previous impairment in the income statement"; 3; "2010 AICPA Released Question"; "ITAN";
"FAR"; "The senior accountant for Carlton Co., a public company with a complex capital structure, has just finished preparing Carlton's income statement for the current fiscal year. While reviewing the income statement, Carlton's finance director noticed that the earnings per share data has been omitted. What changes will have to be made to Carlton's income statement as a result of the omission of the earnings per share data?"; "No changes will have to be made to Carlton's income statement. The income statement is complete without the earnings per share data"; "Carlton's income statement will have to be revised to include the earnings per share data"; "Carlton's income statement will only have to be revised to include the earnings per share data if Carlton's market capitalization is greater than $5,000,000"; "Carlton's income statement will only have to be revised to include the earnings per share data if Carlton''s net income for the past two years was greater than $5,000,000"; 2; "2010 AICPA Released Question"; "INCS";
"FAR"; "A derivative financial instrument is best described as:"; "Evidence of an ownership interest in an entity such as shares of common stock"; "A contract that has its settlement value tied to an underlying notional amount"; "A contract that conveys to a second entity a right to receive cash from a first entity"; "A contract that conveys to a second entity a right to future collections on accounts receivable from a first entity"; 2; "2010 AICPA Released Question"; "DERV";
"FAR"; "In Year 2, Ajax, Inc. reported taxable income of $400,000 and pretax financial statement income of $300,000. The difference resulted from $60,000 of nondeductible premiums on Ajax's officers' life insurance and $40,000 of rental income received in advance. Rental income is taxable when received. Ajax's effective tax rate is 30%. In its Year 2 income statement, what amount should Ajax report as income tax expense-current portion?"; "$90,000"; "$102,000"; "$108,000"; "$120,000"; 4; "2010 AICPA Released Question"; "ITAX";
"FAR"; "When accounting for income taxes, a temporary difference occurs in which of the following scenarios?"; "An item is included in the calculation of net income, but is neither taxable nor deductible"; "An item is included in the calculation of net income in one year and in taxable income in a different year"; "An item is no longer taxable due to a change in the tax law"; "The accrual method of accounting is used"; 2; "2010 AICPA Released Question"; "ITAX";
"FAR"; "How are discontinued operations and extraordinary items that occur at midyear initially reported?"; "Disclosed only in the notes to the year-end financial statements"; "Included in net income and disclosed in the notes to the year-end financial statements"; "Included in net income and disclosed in the notes to interim financial statements"; "Disclosed only in the notes to interim financial statements"; 3; "2010 AICPA Released Question"; "INCS";
"FAR"; "Able Co. leased equipment to Baker under a noncancellable lease with a transfer of title. Will Able record depreciation expense on the leased asset and interest revenue related to the lease?\n\ntable(table table-bordered).\n|_.Choice|_.Depreciation expense|_.Interest revenue|\n|A|Yes|Yes|\n|B|Yes|No|\n|C|No|No|\n|D|No|Yes|"; "Choice A"; "Choice B"; "Choice C"; "Choice D"; 4; "2010 AICPA Released Question"; "LEAS";
"FAR"; "During the current year, Beta Motor Co. incurred the following costs related to a new solar-powered car:\n\ntable(table table-bordered).\n|Salaries of laboratory employees researching how to build the new car|$250,000|\n|Legal fees for the patent application for the new car|$20,000|\n|Engineering follow-up during the early stages of commercial production (the follow-up occurred during the current year)|$50,000|\n|Marketing research to promote the new car|$30,000|\n|Design, testing, and construction of a prototype|$400,000|\nWhat amount should Beta Motor report as research and development expense in its income statement for the current year?"; "$250,000"; "$650,000"; "$720,000"; "$750,000"; 2; "2010 AICPA Released Question"; "ITAN";
"FAR"; "An enterprise must separately report information about an operating segment when the segment's revenue meets what minimum percentage of the combined revenue of all reported operating segments?"; "5%"; "10%"; "20%"; "50%"; 2; "2010 AICPA Released Question"; "SECR";
"FAR"; "King City Council will be establishing a library fund. Library fees are expected to cover 55% of the library's annual resource requirements. King has decided that an annual determination of net income is desirable in order to maintain management control and accountability over library. What type of fund should King establish in order to meet their measurement objectives?"; "Special revenue fund"; "General fund"; "Internal service fund"; "Enterprise fund"; 4; "2010 AICPA Released Question"; "GOVT";
"FAR"; "Which of the following statements are required to be presented for special-purpose governments engaged only in business-type activities (such as utilities?)"; "Statement of net assets only"; "Management's Discussion and Analysis (MD&A and Required Supplementary Information (RSI only))"; "The financial statements required for governmental funds, including MD&A"; "The financial statements required for enterprise funds, including MD&A and RSI"; 4; "2010 AICPA Released Question"; "GOVT";
"FAR"; "Brandon County's general fund had the following transactions during the year:\n\ntable(table table-bordered).\n|Transfer to a debt service fund|$100,000|\n|Payment to a pension trust fund|$500,000|\n|Purchase of equipment|$300,000|"; "$100,000"; "$400,000"; "$800,000"; "$900,000"; 1; "2010 AICPA Released Question"; "GOVT";
"FAR"; "During the current year, the local humane society, a nongovernmental not-for-profit organization, received a $100,000 permanent endowment from Cobb. Cobb stipulated that the income must be used to care for older horses that can no longer race. The endowment reported income of $8,000 in the current year. What amount of unrestricted contribution revenue should the humane society report for the current year?"; "$108,000"; "$100,000"; "$8,000"; "$0"; 4; "2010 AICPA Released Question"; "NFPR";
"FAR"; "How should operating expenses for a nongovernmental not-for-profit organization be reported?"; "Change in temporarily restricted net assets"; "Change in unrestricted net assets"; "Change in permanently restricted net assets"; "Contra-account to associated revenues"; 2; "2010 AICPA Released Question"; "NFPR";
"FAR"; "A company is an accelerated filer that is required to file Form 10-K with the United States Securities and Exchange Commission (SEC). What is the maximum number of days after the company's fiscal year end that the company has to file Form 10-K with the SEC?"; "60 days"; "75 days"; "90 days"; "120 days"; 2; "2010 AICPA Released Question"; "SECR";
"FAR"; "A company is required to file quarterly financial statements with the United States Securities and Exchange Commission on Form 10-Q. The company operates in an industry that is not subject to seasonal fluctuations that could have a significant impact on its financial condition. In addition to the most recent quarter end, for which of the following periods is the company required to present balance sheets non Form 10-Q?"; "The end of the corresponding fiscal quarter of the preceding fiscal year"; "The end of the preceding fiscal year and the end of the corresponding fiscal quarter of the preceding fiscal year"; "The end of preceding fiscal year"; "The end of the preceding fiscal year and the end of the prior two fiscal years"; 3; "2010 AICPA Released Question"; "SECR";
"FAR"; "How should a first-time adopter of IFRS recognize the adjustments required to present its opening IFRS statement of financial position?"; "All of the adjustments should be recognized in profit or loss"; "Adjustments that are capital in nature should be recognized in retained earnings and adjustments that are revenue in nature should be recognized in profit or loss"; "Current adjustments should be recognized in profit or loss and noncurrent adjustments should be recognized in retained earnings"; "All of the adjustments should be recognized directly in retained earnings or, if appropriate, in another category of equity"; 4; "CPA EXAM QUESTION 2010"; "IFRS";
"FAR"; "Which of the following is the minimum reporting requirement for a company that is preparing its first IFRS financial statements?"; "Three statements of financial position"; "Two statements of financial position"; "One statement of comprehensive income"; "One statement of cash flows"; 1; "2010 AICPA Released Question"; "IFRS";
"FAR"; "For the year ended December 31, Ion Corp. had cash inflows of $25,000 from the purchases, sales, and maturities of held-to-maturity securities and $40,000 from the purchases, sales, and maturities of available-for-sale securities. What amount of net cash from investing activities should Ion report in its cash flow statement?"; "$0"; "$25,000"; "$40,000"; "$65,000"; 4; "2009 AICPA Released Question"; "IVST";
"FAR"; "Harland County received a $2,000,000 capital grant to be equally distributed among its five municipalities. The grant is to finance the construction of capital assets. Harland had no administrative or direct financial involvement in the construction. In which fund should Harland record the receipt of cash?"; "Agency fund"; "General fund"; "Special revenue fund"; "Private purpose trust fund"; 1; "2009 AICPA Released Question"; "GOVT";
"FAR"; "Which of the following funds should be reported as part of local government's governmental activities column in its government-wide statements?"; "Debt service"; "Agency"; "Private-purpose trust"; "Pension trust"; 1; "2009 AICPA Released Question"; "GOVT";
"FAR"; "Young Corp. purchased equipment by making a down payment of $4,000 and issuing a note payable for $18,000. A payment of $6,000 is to be made at the end of each year for three years. The applicable rate of interest is 8%. The present value of an ordinary annuity factor for three years at 8% is 2.58, and the present value for the future amount of a single sum of one dollar for three years at 8% is .735. Shipping charges for the equipment were $2,000, and installation charges were $3,500. What is the capitalized cost of the equipment?"; "$19,480"; "$21,480"; "$24,980"; "$27,500"; 3; "2009 AICPA Released Question"; "LTAS";
"FAR"; "Jordan Co. had the following gains during the current period:\n\ntable(table table-bordered).\n|Gain on disposal of business segment|$500,000|\n|Foreign currency translation gain|$100,000|\nWhat amount of extraordinary gain should be presented on Jordan's income statement for the current period?"; "$0"; "$100,000"; "$500,000"; "$600,000"; 1; "2009 AICPA Released Question"; "INCS";
"FAR"; "Asp Co. appropriately uses the installment method of revenue recognition to account for its credit sales. The following information was abstracted from Asp''s December 31, 2002, financial statements:\n\ntable(table table-bordered).\n||_.2002|_.2001|\n|Sales|1,500,000|1,000,000|\n|Accounts Receivable:|||\n|2002 sales|900,000||\n|2001 sales|540,000|600,000|\n|Deferred gross profit:|||\n|2002 sales|252,000||\n|2001 sales|108,000|120,000|\nWhat was Asp's gross profit percentage for 2002 sales?"; "20%"; "25%"; "28%"; "40%"; 3; "2009 AICPA Released Question"; "REVR";
"FAR"; "Brass Co. reported income before income tax expense of $60,000 for 2000. Brass had no permanent or temporary timing differences for tax purposes. Brass has an effective tax rate of 30% and a $40,000 net operating loss carryforward from 1999. What is the maximum income tax benefit that Brass can realize from the loss carryforward for 2000?"; "$12,000"; "$18,000"; "$20,000"; "$40,000"; 1; "2009 AICPA Released Question"; "ITAX";
"FAR"; "A company reports the following information as of December 31:\n\ntable(table table-bordered).\n|Sales revenue|$800,000|\n|Cost of goods sold|$600,000|\n|Operating expenses|$90,000|\n|Unrealized holding gain on available-for-sale securities, net of tax|$30,000|\nWhat amount should the company report as comprehensive income as of December 31?"; "$30,000"; "$110,000"; "$140,000"; "$200,000"; 3; "2009 AICPA Released Question"; "INCS";
"FAR"; "Ajax Corp. has an effective tax rate of 30%. On January 1, 2000, Ajax purchased equipment for $100,000. The equipment has a useful life of 10 years. What amount of current tax benefit will Ajax realize during 2000 by using the 150% declining balance method of depreciation for tax purposes instead of the straight-line method?"; "$1,500"; "$3,000"; "$4,500"; "$5,000"; 1; "2009 AICPA Released Question"; "ITAX";
"FAR"; "Carr, Inc. purchased equipment for $100,000 on January 1, 2002. The equipment had an estimated 10-year useful life and a $15,000 salvage value. Carr uses the 200% declining balance depreciation method. In its 2003 income statement, what amount should Carr report as depreciation expense for the equipment?"; "$13,600"; "$16,000"; "$17,000"; "$20,000"; 2; "2009 AICPA Released Question"; "DEPX";
"FAR"; 'Which of the following characteristics relates to both accounting relevance and reliability?"; "Verifiability"; "Timeliness"; "Neutrality"; "Comparability"; 4; "2009 AICPA Released Question"; "FWRK";
"FAR"; "Lion Co.'s income statement for its first year of operations shows pretax income of $6,000,000. In addition, the following differences existed between Lion's tax return and records:\n\ntable(table table-bordered).\n||_.Tax Accounting|_.Return Records|\n|Uncollectible accounts expense|$220,000|$250,000|\n|Depreciation expense|860,000|570,000|\n|Tax-exempt interest revenue||50,000|\nLion's current year tax rate is 30% and the enacted rate for future years is 40%. What amount should Lion report as deferred tax expense in its income statement for the year?"; "$148,000"; "$124,000"; "$104,000"; "$78,000"; 3; "2009 AICPA Released Question"; "ITAX";
"FAR"; "Rue Co.'s allowance for uncollectible accounts had a credit balance of $12,000 at December 31, 2002. During 2003, Rue wrote-off uncollectible accounts of $48,000. The aging of accounts receivable indicated that a $50,000 allowance for uncollectible accounts was required at December 31, 2003. What amount of uncollectible accounts expense should Rue report for 2003?"; "$48,000"; "$50,000"; "$60,000"; "$86,000"; 4; "2009 AICPA Released Question"; "ACCR";
"FAR"; "A company has the following accrual-basis balances at the end of its first year of operation:\n\ntable(table table-bordered).\n|Unearned consulting fees|$2,000|\n|Consulting fees receivable|3,500|\n|Consulting fee revenue|25,000|\nThe company's cash-basis consulting revenue is what amount?"; "$19,500"; "$23,500"; "$26,500"; "$30,500"; 2; "2009 AICPA Released Question"; "FINS";
"FAR"; "During the current year, Onal Co. purchased 10,000 shares of its own stock at $7 per share. The stock was originally issued at $6. The firm sold 5,000 of the treasury shares for $10 per share. The firm uses the cost method to account for treasury stock. What amount should Onal report in its income statement for these transactions?"; "$0"; "$5,000 gain"; "$10,000 loss"; "$15,000 gain"; 1; "2009 AICPA Released Question"; "STOK";
"FAR"; "A nongovernmental not-for-profit organization's statement of activities is similar to which of the following for-profit financial statements?"; "Balance sheet"; "Statement of cash flows"; "Statement of retained earnings"; "Income statement"; 4; "2009 AICPA Released Question"; "NFPR";
"FAR"; "After an impairment loss is recognized, the adjusted carrying amount of the intangible asset shall be its new accounting basis. Which of the following statements about subsequent reversal of a previously recognized impairment loss is correct?"; "It is prohibited"; "It is required when the reversal is considered permanent"; "It must be disclosed in the notes to the financial statements"; "It is encouraged, but not required"; 1; "2009 AICPA Released Question"; "ITAN";
"FAR"; "Tang City received land from a donor who stipulated that the land must remain intact, but any income generated from the property may be used for general government services. In which fund should Tang City record the donated land?"; "Special revenue"; "Permanent"; "Private-purpose trust"; "Agency"; 2; "2009 AICPA Released Question"; "GOVT";
"FAR"; "When would a company use the installment sales method of revenue recognition?"; "When collectibility of installment accounts receivable is reasonably predictable"; "When repossessions of merchandise sold on the installment plan may result in a future gain or loss"; "When installment sales are material, and there is no reasonable basis for estimating collectibility"; "When collection expenses and bad debts on installment accounts receivable are deemed to be immaterial"; 3; "2009 AICPA Released Question"; "REVR";
"FAR"; "On January 1, Feld traded a delivery truck and paid $10,000 cash for a tow truck owned by Baker. The delivery truck had an original cost of $140,000, accumulated depreciation of $80,000, and an estimated fair value of $90,000. Feld estimated the fair value of Baker's tow truck to be $100,000. The transaction had commercial substance. What amount of gain should be recognized by Feld?"; "$0"; "$3,000"; "$10,000"; "$30,000"; 4; "2009 AICPA Released Question"; "NMON";
"FAR"; "Which of the following is reported as interest expense?"; "Pension cost interest"; "Amortization of discount of a note"; "Deferred compensation plan interest"; "Interest incurred to finance a software development for internal use"; 2; "2009 AICPA Released Question"; "MISF";
"FAR"; "How should a nongovernmental not-for-profit organization report depreciation expense in its statement of activities?"; "It should not be included"; "It should be included as a decrease in unrestricted net assets"; "It should be included as an increase in temporarily restricted net assets"; "It should be reclassified from unrestricted net assets to temporarily restricted net assets, depending on donor-imposed restrictions on the assets"; 2; "2009 AICPA Released Question"; "NFPR";
"FAR"; "Arkin Corp. is a nongovernmental not-for-profit organization involved in research. Arkin's statement of functional expenses should classify which of the following as support services?"; "Salaries of staff researchers involved in research"; "Salaries of fundraisers for funds used in research"; "Costs of equipment involved in research"; "Costs of laboratory supplies used in research"; 2; "2009 AICPA Released Question"; "NFPR";
"FAR"; "Ian Co. is calculating earnings per share amounts for inclusion in the Ian''s annual report to shareholders. Ian has obtained the following information from the controller's office as well as shareholder services:\n\ntable(table table-bordered).\n|Net income from January 1 to December 31|$125,000|\n|Number of outstanding shares:||\n|January 1 to March 31|15,000|\n|April 1 to May 31|12,500|\nJune 1 to December 31|17,000|\nIn addition, Ian has issued 10,000 incentive stock options with an exercise price of $30 to its employees and a year-end market price of $25 per share. What amount is Ian's diluted earnings per share for the year ended December 31?"; "$4.63"; "$4.85"; "$7.35"; "$7.94"; 4; "2009 AICPA Released Question"; "EPSC";
"FAR"; "Green Co. had the following equity transactions at December 31:\n\ntable(table table-bordered).\n|Cash proceeds from sale of investment in Blue Co.|(carrying value - $60,000  $75,000|\n|Dividends received on Grey Co. stock|10,500|\n|Common stock purchased from Brown Co.|38,000|\nWhat amount should Green recognize as net cash from investing activities in its statement of cash flows at December 31?"; "$37,000"; "$47,500"; "$75,000"; "$85,500"; 1; "2009 AICPA Released Question"; "IVST";
"FAR"; "A company has a long-lived asset with a carrying value of $120,000, expected future cash flows of $130,000, present value of expected future cash flows of $100,000, and a market value of $105,000. What amount of impairment loss should be reported?"; "$0"; "$5,000"; "$15,000"; "$20,000"; 1; "2009 AICPA Released Question"; "ITAN";
"FAR"; "When the allowance method of recognizing uncollectible accounts is used, how would the collection of an account previously written off affect accounts receivable and the allowance for uncollectible accounts?\n\ntable(table-bordered).\n|_.Choice|_.Accounts Receivable|Allowance for uncollectible accounts|\n|A|Increase|Decrease|\n|B|Increase|No effect|\n|C|No effect|Decrease|\n|D|No effect|Increase"; "Choice A"; "Choice B"; "Choice C"; "Choice D"; 4; "2009 AICPA Released Question"; "ACCR";
